TAG	TEXT	COMMENT	AUDIOFILE
VO_LOOTA_BOSS_20h_Male_Earthen_EventPlayerSilence_01	Why… thank you.
VO_LOOTA_BOSS_20h_Male_Earthen_EventStatueDestroyed1_01	You prolong the inevitable.
VO_LOOTA_BOSS_20h_Male_Earthen_EventStatueDestroyed2_01	It is a matter of time.
VO_LOOTA_BOSS_20h_Male_Earthen_EventStatueDestroyed3_01	You desecrate this place.
VO_LOOTA_BOSS_20h_Male_Earthen_EventStatueDestroyed4_01	I… must protect… the sanctum…
VO_LOOTA_BOSS_20h_Male_Earthen_EventStatueDestroyed5_01	My will is stone…

VO_LOOTA_BOSS_22h_Male_Murloc_Intro_01	...!
VO_LOOTA_BOSS_22h_Male_Murloc_EmoteResponse_01	...?!
VO_LOOTA_BOSS_22h_Male_Murloc_FishSmall_01	...
VO_LOOTA_BOSS_22h_Male_Murloc_FishMedium_01	...?
VO_LOOTA_BOSS_22h_Male_Murloc_FishLarge_02	...!
VO_LOOTA_BOSS_22h_Male_Murloc_Death_01	<Death>
VO_LOOTA_BOSS_22h_Male_Murloc_DeathSpecial_01	...!!
VO_LOOTA_BOSS_22h_Male_Murloc_DefeatPlayer_01	...! ...?
VO_LOOTA_BOSS_22h_Male_Murloc_EventSummonCrab_01	...!!
VO_LOOTA_BOSS_22h_Male_Murloc_EventFishUpChest_01	...

VO_LOOTA_BOSS_39h_Male_Golem_Intro_01	Defend… the treasure…
VO_LOOTA_BOSS_39h_Male_Golem_EmoteResponse_01	You are not the master.
VO_LOOTA_BOSS_39h_Male_Golem_HeroPower1_01	Crush.
VO_LOOTA_BOSS_39h_Male_Golem_HeroPower2_01	Stomp.
VO_LOOTA_BOSS_39h_Male_Golem_HeroPower3_01	None may pass!
VO_LOOTA_BOSS_39h_Male_Golem_HeroPower4_01	So… smalll…
VO_LOOTA_BOSS_39h_Male_Golem_HeroPower5_01	Begone!
VO_LOOTA_BOSS_39h_Male_Golem_Death_01	I am… broken…
VO_LOOTA_BOSS_39h_Male_Golem_DefeatPlayer_01	The treasure is secure. 

VO_LOOTA_BOSS_40h_Female_Dragon_Intro_01	I sense great power. Come closer…
VO_LOOTA_BOSS_40h_Female_Dragon_EmoteResponse_01	Agree to disagree.
VO_LOOTA_BOSS_40h_Female_Dragon_HeroPower1_01	Feeeed…!
VO_LOOTA_BOSS_40h_Female_Dragon_HeroPower2_01	Your strength sustains me.
VO_LOOTA_BOSS_40h_Female_Dragon_HeroPower3_01	My kind will perservere.
VO_LOOTA_BOSS_40h_Female_Dragon_HeroPower4_01	Embrace the twilight.
VO_LOOTA_BOSS_40h_Female_Dragon_Death_01	<Death>
VO_LOOTA_BOSS_40h_Female_Dragon_DefeatPlayer_01	The Twilight Dragonflight will rise again!
VO_LOOTA_BOSS_40h_Female_Dragon_EventPlayTwilightDrake_01	Little brother, do not betray us.
VO_LOOTA_BOSS_40h_Female_Dragon_EventPlayTwilightWhelp_01	Come back to the fold, little one!

VO_LOOTA_BOSS_43h_Female_Djinn_Intro_01	Your wish is my command… For a price…
VO_LOOTA_BOSS_43h_Female_Djinn_EmoteResponse_01	You'd waste a wish on that?
VO_LOOTA_BOSS_43h_Female_Djinn_HeroAbility1_01	What is your desire?
VO_LOOTA_BOSS_43h_Female_Djinn_HeroAbility2_01	One… Two… Three…
VO_LOOTA_BOSS_43h_Female_Djinn_HeroAbility3_01	Wish granted!
VO_LOOTA_BOSS_43h_Female_Djinn_HeroAbilityHandFull1_01	Heheheh.
VO_LOOTA_BOSS_43h_Female_Djinn_HeroAbilityHandFull2_01	Too much to handle?
VO_LOOTA_BOSS_43h_Female_Djinn_HeroAbilityHandFull3_01	Be careful what you wish for.
VO_LOOTA_BOSS_43h_Female_Djinn_Death_01	<Death>
VO_LOOTA_BOSS_43h_Female_Djinn_DefeatPlayer_01	Was that not everything you asked for…?

VO_LOOTA_BOSS_44h_Female_Dragon_Intro_01	Feeding time?
VO_LOOTA_BOSS_44h_Female_Dragon_EmoteResponse_01	Not the mamma!
VO_LOOTA_BOSS_44h_Female_Dragon_Death_01	<Death>
VO_LOOTA_BOSS_44h_Female_Dragon_DefeatPlayer_01	All gone now! Bye bye!

VO_LOOTA_BOSS_46h_Male_Murloc_Intro_01	...!!
VO_LOOTA_BOSS_46h_Male_Murloc_EmoteResponse_01	<Barfs.>
VO_LOOTA_BOSS_46h_Male_Murloc_HeroPower1_01	...
VO_LOOTA_BOSS_46h_Male_Murloc_HeroPower2_01	...?
VO_LOOTA_BOSS_46h_Male_Murloc_HeroPower3_01	...
VO_LOOTA_BOSS_46h_Male_Murloc_Death_01	<Death>
VO_LOOTA_BOSS_46h_Male_Murloc_DefeatPlayer_01	... ...? ...!

VO_LOOTA_BOSS_25h_Male_Dragon_Intro_01	Show yourself, wretched thief. 
VO_LOOTA_BOSS_25h_Male_Dragon_EmoteResponse_01	I will take that into consideration.
VO_LOOTA_BOSS_25h_Male_Dragon_TreasureDestroy1_01	That is not yours!
VO_LOOTA_BOSS_25h_Male_Dragon_TreasureDestroy2_01	Thief!
VO_LOOTA_BOSS_25h_Male_Dragon_TreasureDestroy3_01	Give it back!
VO_LOOTA_BOSS_25h_Male_Dragon_TreasureDestroy4_02	Grasping child!
VO_LOOTA_BOSS_25h_Male_Dragon_TreasureDestroy5_01	You will pay a price for your greed.
VO_LOOTA_BOSS_25h_Male_Dragon_HeroPower1_01	Burn, interloper.
VO_LOOTA_BOSS_25h_Male_Dragon_HeroPower2_01	Wretched looter!
VO_LOOTA_BOSS_25h_Male_Dragon_HeroPower3_01	Suffer!
VO_LOOTA_BOSS_25h_Male_Dragon_HeroPower4_01	Begone!
VO_LOOTA_BOSS_25h_Male_Dragon_HeroPower5_01	You can hide no longer.
VO_LOOTA_BOSS_25h_Male_Dragon_Death_01	<Death>
VO_LOOTA_BOSS_25h_Male_Dragon_DefeatPlayer_01	These treasures, ancient and venerable. Here they will stay. 
VO_LOOTA_BOSS_25h_Male_Dragon_EventMarinTheFox_01	Marin the Fox! You dare return to this place?

VO_LOOTA_BOSS_26h_Female_Demon_Intro_01	So clever to come so far… let me see you…
VO_LOOTA_BOSS_26h_Female_Demon_EmoteResponse_01	I only have eyes… for you.
VO_LOOTA_BOSS_26h_Female_Demon_EyeStalkFrost_01	Frost.
VO_LOOTA_BOSS_26h_Female_Demon_EyeStalkDeath_01	Fatality.
VO_LOOTA_BOSS_26h_Female_Demon_EyeStalkConfuse_01	Flummox.
VO_LOOTA_BOSS_26h_Female_Demon_EyeStalkFear_01	Fear.
VO_LOOTA_BOSS_26h_Female_Demon_EyeStalkFire_01	Flame.
VO_LOOTA_BOSS_26h_Female_Demon_EyeStalkDevitalize_01	Fatigue.
VO_LOOTA_BOSS_26h_Female_Demon_Death_01	<Death>
VO_LOOTA_BOSS_26h_Female_Demon_DefeatPlayer_01	Foolish little trespasser. I see all.

VO_LOOTA_BOSS_34h_Male_Demon_Intro_01	I HUNGER.
VO_LOOTA_BOSS_34h_Male_Demon_EmoteResponse_01	I drink your fear and feast on your remorse. 
VO_LOOTA_BOSS_34h_Male_Demon_HeroPower1_01	I feed.
VO_LOOTA_BOSS_34h_Male_Demon_HeroPower2_01	More…
VO_LOOTA_BOSS_34h_Male_Demon_HeroPower3_01	Give me more…
VO_LOOTA_BOSS_34h_Male_Demon_HeroPower4_01	I will devour this world.
VO_LOOTA_BOSS_34h_Male_Demon_HeroPower5_01	This is your end.
VO_LOOTA_BOSS_34h_Male_Demon_Death_01	<Death>
VO_LOOTA_BOSS_34h_Male_Demon_DefeatPlayer_01	I must have more… MORE!

VO_LOOTA_BOSS_49h_Male_Elemental_Intro_01	Your light is dwindling, adventurer…
VO_LOOTA_BOSS_49h_Male_Elemental_EmoteResponse_01	I take candle. That's my thing. That's what I do.
VO_LOOTA_BOSS_49h_Male_Elemental_HeroPower1_01	Darkness…
VO_LOOTA_BOSS_49h_Male_Elemental_HeroPower2_01	Run away…
VO_LOOTA_BOSS_49h_Male_Elemental_HeroPower3_01	Mwahehehah.
VO_LOOTA_BOSS_49h_Male_Elemental_Death_01	<Death>
VO_LOOTA_BOSS_49h_Male_Elemental_DefeatPlayer_01	Mwahahaha...

VO_LOOTA_BOSS_10h_Male_Human_Intro_01	Halt! I claim these treasures for the Light!
VO_LOOTA_BOSS_10h_Male_Human_EmoteResponse_01	Begging for my mercy won't save you.
VO_LOOTA_BOSS_10h_Male_Human_HeroPower1_01	Believe!
VO_LOOTA_BOSS_10h_Male_Human_HeroPower2_01	You're healed!
VO_LOOTA_BOSS_10h_Male_Human_HeroPower3_01	Turn from the darkness!
VO_LOOTA_BOSS_10h_Male_Human_HeroPower4_01	The Light grants mercy.
VO_LOOTA_BOSS_10h_Male_Human_HeroPower5_01	Glorious!
VO_LOOTA_BOSS_10h_Male_Human_Death_01	It was meant to be…
VO_LOOTA_BOSS_10h_Male_Human_DefeatPlayer_02	I claim these treasures. For the Light! And for me.
VO_LOOTA_BOSS_10h_Male_Human_EventOverdraw_01	You never go full Northshire!

VO_LOOTA_BOSS_13h_Female_Undead_Intro_01	Hand over the treasure, and I'll kill you quick.
VO_LOOTA_BOSS_13h_Female_Undead_EmoteResponse_01	Are you new to this dungeon? We're not much for talking here. 
VO_LOOTA_BOSS_13h_Female_Undead_HeroPower_01	Behind me!
VO_LOOTA_BOSS_13h_Female_Undead_HeroPower1_01	Step back.
VO_LOOTA_BOSS_13h_Female_Undead_HeroPower2_01	Move quick. 
VO_LOOTA_BOSS_13h_Female_Undead_HeroPower3_01	In and out of the shadows…
VO_LOOTA_BOSS_13h_Female_Undead_HeroPower4_01	Never give them a target.
VO_LOOTA_BOSS_13h_Female_Undead_Death_01	<Death>
VO_LOOTA_BOSS_13h_Female_Undead_DefeatPlayer_01	Now let's see what you had…? Really? You actually chose these cards?
VO_LOOTA_BOSS_13h_Female_Undead_EventStealQuest_01	Stop! Thief!
VO_LOOTA_BOSS_13h_Female_Undead_EventBagOfCoins_01	Oh, an adventurer of means…

VO_LOOTA_BOSS_37h_Female_BloodElf_Intro_01	The flames will make you dance!
VO_LOOTA_BOSS_37h_Female_BloodElf_EmoteResponse_01	You're fired!
VO_LOOTA_BOSS_37h_Female_BloodElf_HeroPower1_01	Need more power…
VO_LOOTA_BOSS_37h_Female_BloodElf_HeroPower2_01	More… more!
VO_LOOTA_BOSS_37h_Female_BloodElf_HeroPower3_01	Spells are fun! So fun!
VO_LOOTA_BOSS_37h_Female_BloodElf_Flamewakers_01	Are you ready for some fireworks?
VO_LOOTA_BOSS_37h_Female_BloodElf_Death_01	I'm burning!
VO_LOOTA_BOSS_37h_Female_BloodElf_DefeatPlayer_01	You dance in my dungeon, you're going to get burned...
VO_LOOTA_BOSS_37h_Female_BloodElf_EventTheCandle_01	So… YOU took the candle?
VO_LOOTA_BOSS_37h_Female_BloodElf_EventPyroblast_01	Hot hot HOT!
VO_LOOTA_BOSS_37h_Female_BloodElf_EventFireball_01	Fire… FIRE! 
VO_LOOTA_BOSS_37h_Female_BloodElf_EventRagnaros_01	Now THIS is my type of fight!

VO_LOOTA_BOSS_15h_Male_Human_Intro_01	Light's sake, Karl! NOW look at where we are! 
VO_LOOTA_BOSS_15h_Male_Human_EmoteResponse_01	Don't I recognize you from Un'goro?
VO_LOOTA_BOSS_15h_Male_Human_TaggedIn1_01	Move aside, I'm taking over.
VO_LOOTA_BOSS_15h_Male_Human_TaggedIn2_01	This is ridiculous. Hand me the cards.
VO_LOOTA_BOSS_15h_Male_Human_TaggedIn3_01	Step back, it's MY turn!
VO_LOOTA_BOSS_15h_Male_Human_Death_01	<Death>
VO_LOOTA_BOSS_15h_Male_Human_PartnerDeath_01	By the Light, you've killed Karl!
VO_LOOTA_BOSS_15h_Male_Human_DefeatPlayer_01	Now, maybe if we go THIS way, we'll find our way back to Un'goro.
VO_LOOTA_BOSS_32h_Male_Human_EmoteResponse_01	I don't speak to strangers.
VO_LOOTA_BOSS_32h_Male_Human_TaggedIn1_01	Let me have a go!
VO_LOOTA_BOSS_32h_Male_Human_TaggedIn2_01	Let me help, George!
VO_LOOTA_BOSS_32h_Male_Human_TaggedIn3_01	Can I go, George? Can I?
VO_LOOTA_BOSS_32h_Male_Human_Death_01	<Death>
VO_LOOTA_BOSS_32h_Male_Human_PartnerDeath_01	George? Oh no, not George!

VO_LOOTA_BOSS_45h_Male_Gnome_Intro_01	Your pockets are lookin' awful heavy there, bud!
VO_LOOTA_BOSS_45h_Male_Gnome_EmoteResponse_01	This place. It's like a maze of twisty little passages. All alike!
VO_LOOTA_BOSS_45h_Male_Gnome_HeroPower1_01	Ah, shiny.
VO_LOOTA_BOSS_45h_Male_Gnome_HeroPower2_01	Heh heh…
VO_LOOTA_BOSS_45h_Male_Gnome_HeroPower3_01	Heads! I win.
VO_LOOTA_BOSS_45h_Male_Gnome_HeroPower4_01	Tails! You lose.
VO_LOOTA_BOSS_45h_Male_Gnome_Death_01	<Death>
VO_LOOTA_BOSS_45h_Male_Gnome_DefeatPlayer_01	It's a game of give and take. And I do the taking.

VO_LOOTA_BOSS_54h_Female_Human_Intro_01	<Whistles distractedly>
VO_LOOTA_BOSS_54h_Female_Human_EmoteResponse_01	Be right there. Lemme know when the fight starts!
VO_LOOTA_BOSS_54h_Female_Human_WakeUp_01	Oh! Are we fighting?
VO_LOOTA_BOSS_54h_Female_Human_Death_01	I wasn't ready!
VO_LOOTA_BOSS_54h_Female_Human_DefeatPlayer_01	Okay! I'm ready now.
VO_LOOTA_BOSS_54h_Female_Human_Intro_02	<Whistles contentedly>
VO_LOOTA_BOSS_54h_Female_Human_Intro_03	<Whistles contentedly>
VO_LOOTA_BOSS_54h_Female_Human_Intro_04	<Whistles contentedly>
VO_LOOTA_BOSS_54h_Female_Human_Intro_07	<Whistles contentedly>

VO_LOOTA_BOSS_51h_Male_Dwarf_Intro_01	Stay a while, and listen!
VO_LOOTA_BOSS_51h_Male_Dwarf_EmoteResponse_01	Oh, a heckler, eh?
VO_LOOTA_BOSS_51h_Male_Dwarf_Song1A_01	You've signed up the best, you're on a great quest…
VO_LOOTA_BOSS_51h_Male_Dwarf_Song1B_01	To find the mighty mother lode!
VO_LOOTA_BOSS_51h_Male_Dwarf_Song1C_01	There's treasures galore, but perils in store…
VO_LOOTA_BOSS_51h_Male_Dwarf_Song1D_01	And construction that's not quite up to code!
VO_LOOTA_BOSS_51h_Male_Dwarf_Song2A_01	But if you steal their light, then you must take flight
VO_LOOTA_BOSS_51h_Male_Dwarf_Song2B_01	Eluding each hazard and each trap.
VO_LOOTA_BOSS_51h_Male_Dwarf_Song2C_01	It's a chaotic race, as the monsters give chase…
VO_LOOTA_BOSS_51h_Male_Dwarf_Song2D_01	And all the while you're trying to follow the map.
VO_LOOTA_BOSS_51h_Male_Dwarf_Song3A_01	They're gaining on you, your options are few…
VO_LOOTA_BOSS_51h_Male_Dwarf_Song3B_01	And you fear that you're never gonna get home.
VO_LOOTA_BOSS_51h_Male_Dwarf_Song3C_01	You've sought after wealth, will you lose all your health?
VO_LOOTA_BOSS_51h_Male_Dwarf_Song3D_01	To the Kobolds & Catacombs!
VO_LOOTA_BOSS_51h_Male_Dwarf_KillingBlowReady_01	Kobolds & Catacombs!
VO_LOOTA_BOSS_51h_Male_Dwarf_Death_01	Goodnight Azeroth!
VO_LOOTA_BOSS_51h_Male_Dwarf_DefeatPlayer_02	Thanks for your minions, friend!
VO_LOOTA_BOSS_51h_Male_Dwarf_StealDoomsayer_01	Worst. Roadie. Ever!
VO_LOOTA_BOSS_51h_Male_Dwarf_StealMinstrel_01	Time for a duet!
VO_LOOTA_BOSS_51h_Male_Dwarf_EventBoombox_01	Oh hey! Turn that thing down!
VO_LOOTA_BOSS_51h_Male_Dwarf_Steal_01	Get over here!
VO_LOOTA_BOSS_51h_Male_Dwarf_Steal_02	Come here.
VO_LOOTA_BOSS_51h_Male_Dwarf_Steal_03	It's time to party!

VO_LOOTA_BOSS_53h2_Female_Undead_Intro_01	Time can be unwound. You can be undone.
VO_LOOTA_BOSS_53h2_Female_Undead_EmoteResponse_01	I have outfoxed bronze dragons. You pose no threat.
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindStart1_01	Behold my discovery!
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindStart2_01	The time is now!
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindStart3_01	Again! We do this again!
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindStart4_01	This is my moment!
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindPlayCard1_01	I get better every time.
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindPlayCard2_01	We've done this before.
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindPlayCard3_01	Time is on my side.
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindPlayCard4_01	She who controls time, controls the infinite!
VO_LOOTA_BOSS_53h2_Female_Undead_TimeRewindPlayCard5_01	Time to finish this!
VO_LOOTA_BOSS_53h2_Female_Undead_RitualPrep1_01	Your time will come…
VO_LOOTA_BOSS_53h2_Female_Undead_RitualPrep2_01	My power gathers.
VO_LOOTA_BOSS_53h2_Female_Undead_RitualPrep3_01	Tick tock…
VO_LOOTA_BOSS_53h2_Female_Undead_Death_01	Paradox!
VO_LOOTA_BOSS_53h2_Female_Undead_DefeatPlayer_01	I knew I would win. I've seen my own future. 
VO_LOOTA_BOSS_53h2_Female_Undead_EventPlayerTimeWalk_01	You, too, have been to the Timeless Isle?
VO_LOOTA_BOSS_53h2_Female_Undead_EventManaDestroyed_01	You only delay the inevitable!

VO_LOOTA_BOSS_12h_Male_Kobold_Intro_01	Be dropping your treasures now! I take! Mine!
VO_LOOT_541_Male_Kobold_EmoteResponse_01	Stop with the lip flapping.
VO_LOOTA_BOSS_12h_Male_Kobold_GetTreasure1_01	Me be getting treasure, too!
VO_LOOTA_BOSS_12h_Male_Kobold_GetTreasure2_01	Shiny things for Kobold Kings…
VO_LOOTA_BOSS_12h_Male_Kobold_GetTreasure3_01	What I got? Oh. OH! So good!
VO_LOOTA_BOSS_12h_Male_Kobold_GetTreasure4_01	Mmmnnn… treasure! 
VO_LOOTA_BOSS_12h_Male_Kobold_GetTreasure5_01	My dungeon! My treasures!
VO_LOOTA_BOSS_12h_Male_Kobold_Death_01	No… take…
VO_LOOTA_BOSS_12h_Male_Kobold_DefeatPlayer_02	So many treasures! Heh hah - Now to be showing them to Rafaam…
VO_LOOT_541_Male_Kobold_DefeatPlayer_01	So many treasures! Heh hah - Mine, mine, mine, mine…
VO_LOOTA_BOSS_12h_Male_Kobold_CandleAttack1_01	You be making candle very angry!
VO_LOOTA_BOSS_12h_Male_Kobold_CandleAttack2_01	No taunt candle!
VO_LOOTA_BOSS_12h_Male_Kobold_CandleAttack3_01	Rakanishu!
VO_LOOTA_BOSS_12h_Male_Kobold_CandleAttack4_01	Is candle time!
VO_LOOTA_BOSS_12h_Male_Kobold_CandleAttack5_01	No can handle candle!
VO_LOOTA_BOSS_12h_Male_Kobold_EventPlayCandle_01	I TOLD you NOT to TAKE!
VO_LOOTA_BOSS_12h_Male_Kobold_EventFindCandle_01	Oh precious candle! Shhhh now… I take, I take…
VO_LOOTA_BOSS_12h_Male_Kobold_EventCandleStolen_01	What!? Policy on candle-taking made VERY clear!
VO_LOOTA_BOSS_12h_Male_Kobold_EventPlayKoboldKing_01	Regicide!!
VO_Rakanishu_Male_Elemental_Intro_01	Destroy! Get the treasure!
VO_Rakanishu_Male_Elemental_CastSpell1_01	No take… ME!
VO_Rakanishu_Male_Elemental_CastSpell2_01	By fire be purged!
VO_Rakanishu_Male_Elemental_CastSpell3_01	Die, adventurer!
VO_Rakanishu_Male_Elemental_CastSpell4_01	For Rafaam!
VO_Rakanishu_Male_Elemental_CastSpell5_01	All will burn!
VO_Rakanishu_Male_Elemental_EventRagnaros_02	My hero!

VO_LOOTA_BOSS_35h_Male_Furbolg_Intro_01	Begone! Your magic finds no purchase here!
VO_LOOTA_BOSS_35h_Male_Furbolg_EmoteResponse_01	If you seek peace, leave your treasures and go.
VO_LOOTA_BOSS_35h_Male_Furbolg_SpellCountered1_01	Your magic only feeds the warren.
VO_LOOTA_BOSS_35h_Male_Furbolg_SpellCountered2_01	Silence! 
VO_LOOTA_BOSS_35h_Male_Furbolg_SpellCountered3_01	Your strength wanes.
VO_LOOTA_BOSS_35h_Male_Furbolg_SpellCountered4_01	My magic is stronger than yours…
VO_LOOTA_BOSS_35h_Male_Furbolg_SpellCountered5_01	The old ways cannot be overcome.
VO_LOOTA_BOSS_35h_Male_Furbolg_Death_01	Turn away… only doom awaits below!
VO_LOOTA_BOSS_35h_Male_Furbolg_DefeatPlayer_01	Your body remains, but your soul is finally free.

VO_LOOT_541_Male_Kobold_TUT_AdventureSelect_01	What is this I am smelling? Leather? Steel? Torches… ADVENTURERS. Bah! Adventurers!
VO_LOOT_541_Male_Kobold_TUT_BountyBoard_01	Stop! Go Back! Big piles of loot for ME, not YOU.
VO_LOOT_541_Male_Kobold_TUT_CharacterSelect_01	Who is daring to come for kobold treasures? Sword-swinger? Sparkle-flinger?
VO_LOOT_541_Male_Kobold_TUT_MainBoss1_01	Many monsters you are finding in kobold empire. Every fight be making you stronger! …Or dead.
VO_LOOT_541_Male_Kobold_TUT_BossHeroPower_01	Every monster is doing something different. All nasty. Click and see!
VO_LOOT_541_Male_Kobold_TUT_Game1Begin1_01	First monsters you are finding be small and weak. But so is you!
VO_LOOT_541_Male_Kobold_TUT_Game1Begin2_01	Be smashing them and taking their things to become stronger! 
VO_LOOT_541_Male_Kobold_TUT_Game1Victory_01	You is winner! Be taking loot now. Heh-hah. Classic adventurer.
VO_LOOT_541_Male_Kobold_TUT_Game1Defeat_01	Is okay. Better to be dying young than to never be dying at all. 
VO_LOOT_541_Male_Kobold_TUT_TreasureSelect1_01	Oh OHHH big treasure! You is picking one, only one. Make good picking.
VO_LOOT_541_Male_Kobold_TUT_TreasureSelect2_01	Cards you are picking now, cards for being in your Dungeon Deck.
VO_LOOT_541_Male_Kobold_TUT_TreasureSelect3_01	Build a deck for monster-smashing. It is being your deck until you are dying!
VO_LOOT_541_Male_Kobold_TUT_Game2Begin1_01	As you be getting stronger, monsters be getting stronger. 
VO_LOOT_541_Male_Kobold_TUT_Game2Begin2_01	Pecuniary elasticity is important part of kobold empire mixed-market economic doctrine.
VO_LOOT_541_Male_Kobold_TUT_TreasureSelect4_01	Be winning more fights, be taking more loots! Is kobold way!
VO_LOOT_541_Male_Kobold_TUT_MainBoss3_01	One dungeon run is to be fighting eight monsters! One for each finger.
VO_LOOT_541_Male_Kobold_TUT_GeneralDefeat1_01	Is too bad. For you. When adventurer dies, Kobold King is getting all the loots!
VO_LOOT_541_Male_Kobold_TUT_GeneralDefeat2_01	Send more adventurers! Heh-hah! More loots for me, more loots, more loots…
VO_LOOT_541_Male_Kobold_TUT_Victory1_01	What!? Nobody is walking away with kobold treasures!
VO_LOOT_541_Male_Kobold_TUT_Victory2_01	Certainly not nine different times!
VO_LOOT_541_Male_Kobold_TUT_VictoryComplete_01	You did it! You is mastering dungeon mad dungeon-master style! 
VO_LOOT_541_Male_Kobold_TUT_VictoryComplete_02	You did it! You is\ndungeon-master now! 

VO_LOOT_541_Male_Kobold_LOOT_Candle1_01	No take candle!
VO_LOOT_541_Male_Kobold_LOOT_Candle2_01	I telling you! I telling you not take and you take anyways!!
VO_LOOT_541_Male_Kobold_LOOT_QuelDelar_01	Quel'delar! Legendary sword be busting in half. Not my fault.
VO_LOOT_541_Male_Kobold_LOOT_QuelDelarForged_01	So pretty! So shiney! So … swordy!
VO_LOOT_541_Male_Kobold_LOOT_Wand_01	Kobolds revere Rod of Roasting as true skill testing card.
VO_LOOT_541_Male_Kobold_LOOT_Cube_01	Oh crazy cube box! When winning no longer option!
VO_LOOT_541_Male_Kobold_LOOT_Boombox_01	Boombox! The bestest box of bombs ever to be boxing.
VO_LOOT_541_Male_Kobold_LOOT_WaxRager_01	Wax rager very powerful friend. No ask where wax from. From Ears.
VO_LOOT_541_Male_Kobold_LOOT_Invisibility_01	Invisibleness cloak! I keep losing it! It invisible.
VO_LOOT_541_Male_Kobold_LOOT_CapturedFlag_01	Alliance and Horde all crazy-go-nuts for flags. 
VO_LOOT_541_Male_Kobold_LOOT_Backpacks_01	Backpacks! Not just for backs anymore.

VO_LOOT_541_Male_Kobold_BOSS_Hamm_01	Hamm be bestest tunnel-digger. "Dig" is euphemism. 
VO_LOOT_541_Male_Kobold_BOSS_Graves_01	Lost healer is all preachy-preachy, "Mercy-Mercy." Kill it!
VO_LOOT_541_Male_Kobold_BOSS_Candlebeard_01	Candlebeard think finding buried treasure make kobold a pirate. 
VO_LOOT_541_Male_Kobold_BOSS_Seriona_01	Stupid Twilight Dragon be making kobolds weak! Er, weaker!
VO_LOOT_541_Male_Kobold_BOSS_AFKay_01	Get her! Be pouncing on human before she be paying attention!
VO_LOOT_541_Male_Kobold_BOSS_Brimstone_01	Shhhhh! Statues be having eyes, like, blinky-ones. No wakey!
VO_LOOT_541_Male_Kobold_BOSS_Troll_01	Obligatory troll boss important part of balanced dungeon diet.
VO_LOOT_541_Male_Kobold_BOSS_Gutmook_01	Troggs. BAH. Be keeping mouth shut and letting minions mash.
VO_LOOT_541_Male_Kobold_BOSS_Blackseed_01	Blackseed be sneaking deep, deep, coming back with wiggly-bits.
VO_LOOT_541_Male_Kobold_BOSS_Sturmi_01	Sturmi be making little wax buds! Oh! She is being big fun at kobold parties. 
VO_LOOT_541_Male_Kobold_BOSS_Flurgl_01	Kobolds not understanding murlocs - they talk talking with not talking well!
VO_LOOT_541_Male_Kobold_BOSS_Lyris_01	Crazy elf sparkle-slopper! You be watching for her sneaky snakey fire-people.
VO_LOOT_541_Male_Kobold_BOSS_Whopwhisker_01	Good ol' Whompwhisker is being angriest of kobolds.
